api_name,version,scope,description
accessapproval,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
accesscontextmanager,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
addressvalidation,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
addressvalidation,v1,https://www.googleapis.com/auth/maps-platform.addressvalidation,Private Service: https://www.googleapis.com/auth/maps-platform.addressvalidation
adexchangebuyer2,v2beta1,https://www.googleapis.com/auth/adexchange.buyer,Manage your Ad Exchange buyer account configuration
admin,datatransfer_v1,https://www.googleapis.com/auth/admin.datatransfer.readonly,View data transfers between users in your organization
admin,datatransfer_v1,https://www.googleapis.com/auth/admin.datatransfer,View and manage data transfers between users in your organization
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.userschema,View and manage the provisioning of user schemas on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.rolemanagement,Manage delegated admin roles for your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.rolemanagement.readonly,View delegated admin roles for your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.customer,View and manage customer related information
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.resource.calendar,View and manage the provisioning of calendar resources on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.device.mobile.readonly,View your mobile devices' metadata
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.group.readonly,View groups on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.orgunit.readonly,View organization units on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.chrome.printers.readonly,See the printers that your organization can use with Chrome
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.customer.readonly,View customer related information
admin,directory_v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.user,View and manage the provisioning of users on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.orgunit,View and manage organization units on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.chrome.printers,"See, add, edit, and permanently delete the printers that your organization can use with Chrome"
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.user.security,Manage data access permissions for users on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.userschema.readonly,View user schemas on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.group,View and manage the provisioning of groups on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.group.member,View and manage group subscriptions on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.domain,View and manage the provisioning of domains for your customers
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.user.alias.readonly,View user aliases on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.device.chromeos,View and manage your ChromeOS devices' metadata
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.user.readonly,See info about users on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.device.mobile.action,Manage your mobile devices by performing administrative tasks
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.resource.calendar.readonly,View calendar resources on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.group.member.readonly,View group subscriptions on your domain
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.device.chromeos.readonly,View your ChromeOS devices' metadata
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.device.mobile,View and manage your mobile devices' metadata
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.domain.readonly,View domains related to your customers
admin,directory_v1,https://www.googleapis.com/auth/admin.directory.user.alias,View and manage user aliases on your domain
admin,reports_v1,https://www.googleapis.com/auth/admin.reports.usage.readonly,View usage reports for your Google Workspace domain
admin,reports_v1,https://www.googleapis.com/auth/admin.reports.audit.readonly,View audit reports for your Google Workspace domain
admob,v1beta,https://www.googleapis.com/auth/admob.readonly,See your AdMob data
admob,v1beta,https://www.googleapis.com/auth/admob.report,See your AdMob data
admob,v1,https://www.googleapis.com/auth/admob.readonly,See your AdMob data
admob,v1,https://www.googleapis.com/auth/admob.report,See your AdMob data
adsense,v2,https://www.googleapis.com/auth/adsense,View and manage your AdSense data
adsense,v2,https://www.googleapis.com/auth/adsense.readonly,View your AdSense data
adsenseplatform,v1alpha,https://www.googleapis.com/auth/adsense,View and manage your AdSense data
adsenseplatform,v1alpha,https://www.googleapis.com/auth/adsense.readonly,View your AdSense data
adsenseplatform,v1,https://www.googleapis.com/auth/adsense.readonly,View your AdSense data
adsenseplatform,v1,https://www.googleapis.com/auth/adsense,View and manage your AdSense data
advisorynotifications,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
aiplatform,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
aiplatform,v1beta1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
aiplatform,v1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
aiplatform,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
airquality,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
alertcenter,v1beta1,https://www.googleapis.com/auth/apps.alerts,"See and delete your domain's Google Workspace alerts, and send alert feedback"
alloydb,v1alpha,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
alloydb,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
alloydb,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
analytics,v3,https://www.googleapis.com/auth/analytics,View and manage your Google Analytics data
analytics,v3,https://www.googleapis.com/auth/analytics.edit,Edit Google Analytics management entities
analytics,v3,https://www.googleapis.com/auth/analytics.manage.users,Manage Google Analytics Account users by email address
analytics,v3,https://www.googleapis.com/auth/analytics.manage.users.readonly,View Google Analytics user permissions
analytics,v3,https://www.googleapis.com/auth/analytics.provision,Create a new Google Analytics account along with its default property and view
analytics,v3,https://www.googleapis.com/auth/analytics.readonly,View your Google Analytics data
analytics,v3,https://www.googleapis.com/auth/analytics.user.deletion,Manage Google Analytics user deletion requests
analyticsadmin,v1alpha,https://www.googleapis.com/auth/analytics.edit,Edit Google Analytics management entities
analyticsadmin,v1alpha,https://www.googleapis.com/auth/analytics.manage.users,Manage Google Analytics Account users by email address
analyticsadmin,v1alpha,https://www.googleapis.com/auth/analytics.manage.users.readonly,View Google Analytics user permissions
analyticsadmin,v1alpha,https://www.googleapis.com/auth/analytics.readonly,See and download your Google Analytics data
analyticsadmin,v1beta,https://www.googleapis.com/auth/analytics.edit,Edit Google Analytics management entities
analyticsadmin,v1beta,https://www.googleapis.com/auth/analytics.readonly,See and download your Google Analytics data
analyticsdata,v1beta,https://www.googleapis.com/auth/analytics,View and manage your Google Analytics data
analyticsdata,v1beta,https://www.googleapis.com/auth/analytics.readonly,See and download your Google Analytics data
analyticshub,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
analyticshub,v1beta1,https://www.googleapis.com/auth/bigquery,View and manage your data in Google BigQuery and see the email address for your Google Account
analyticshub,v1,https://www.googleapis.com/auth/bigquery,View and manage your data in Google BigQuery and see the email address for your Google Account
analyticshub,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
androidenterprise,v1,https://www.googleapis.com/auth/androidenterprise,Manage corporate Android devices
androidmanagement,v1,https://www.googleapis.com/auth/androidmanagement,Manage Android devices and apps for your customers
androidpublisher,v3,https://www.googleapis.com/auth/androidpublisher,View and manage your Google Play Developer account
apigateway,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
apigateway,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
apigee,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
apigeeregistry,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
apihub,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
apikeys,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
apikeys,v2,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
apim,v1alpha,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
appengine,v1alpha,https://www.googleapis.com/auth/appengine.admin,View and manage your applications deployed on Google App Engine
appengine,v1alpha,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
appengine,v1alpha,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
appengine,v1beta,https://www.googleapis.com/auth/appengine.admin,View and manage your applications deployed on Google App Engine
appengine,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
appengine,v1beta,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
appengine,v1,https://www.googleapis.com/auth/appengine.admin,View and manage your applications deployed on Google App Engine
appengine,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
appengine,v1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
apphub,v1alpha,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
apphub,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
appsmarket,v2,https://www.googleapis.com/auth/appsmarketplace.license,View your installed application's licensing information
areainsights,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
artifactregistry,v1beta1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
artifactregistry,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
artifactregistry,v1beta2,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
artifactregistry,v1beta2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
artifactregistry,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
artifactregistry,v1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
assuredworkloads,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
assuredworkloads,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
authorizedbuyersmarketplace,v1alpha,https://www.googleapis.com/auth/authorized-buyers-marketplace,"See, create, edit, and delete your Authorized Buyers Marketplace entities."
authorizedbuyersmarketplace,v1beta,https://www.googleapis.com/auth/authorized-buyers-marketplace,"See, create, edit, and delete your Authorized Buyers Marketplace entities."
authorizedbuyersmarketplace,v1,https://www.googleapis.com/auth/authorized-buyers-marketplace,"See, create, edit, and delete your Authorized Buyers Marketplace entities."
backupdr,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
baremetalsolution,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
batch,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
beyondcorp,v1alpha,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
beyondcorp,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
biglake,v1,https://www.googleapis.com/auth/bigquery,View and manage your data in Google BigQuery and see the email address for your Google Account
biglake,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
bigquery,v2,https://www.googleapis.com/auth/bigquery.insertdata,Insert data into Google BigQuery
bigquery,v2,https://www.googleapis.com/auth/devstorage.read_only,View your data in Google Cloud Storage
bigquery,v2,https://www.googleapis.com/auth/bigquery,View and manage your data in Google BigQuery and see the email address for your Google Account
bigquery,v2,https://www.googleapis.com/auth/devstorage.read_write,Manage your data in Cloud Storage and see the email address of your Google Account
bigquery,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
bigquery,v2,https://www.googleapis.com/auth/devstorage.full_control,Manage your data and permissions in Cloud Storage and see the email address for your Google Account
bigquery,v2,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
bigqueryconnection,v1beta1,https://www.googleapis.com/auth/bigquery,View and manage your data in Google BigQuery and see the email address for your Google Account
bigqueryconnection,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
bigqueryconnection,v1,https://www.googleapis.com/auth/bigquery,View and manage your data in Google BigQuery and see the email address for your Google Account
bigqueryconnection,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
bigquerydatapolicy,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
bigquerydatapolicy,v1,https://www.googleapis.com/auth/bigquery,View and manage your data in Google BigQuery and see the email address for your Google Account
bigquerydatapolicy,v2,https://www.googleapis.com/auth/bigquery,View and manage your data in Google BigQuery and see the email address for your Google Account
bigquerydatapolicy,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
bigquerydatatransfer,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
bigquerydatatransfer,v1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
bigquerydatatransfer,v1,https://www.googleapis.com/auth/bigquery,View and manage your data in Google BigQuery and see the email address for your Google Account
bigqueryreservation,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
bigqueryreservation,v1,https://www.googleapis.com/auth/bigquery,View and manage your data in Google BigQuery and see the email address for your Google Account
bigtableadmin,v2,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
bigtableadmin,v2,https://www.googleapis.com/auth/cloud-bigtable.admin,Administer your Cloud Bigtable tables and clusters
bigtableadmin,v2,https://www.googleapis.com/auth/bigtable.admin.table,Administer your Cloud Bigtable tables
bigtableadmin,v2,https://www.googleapis.com/auth/cloud-bigtable.admin.cluster,Administer your Cloud Bigtable clusters
bigtableadmin,v2,https://www.googleapis.com/auth/bigtable.admin.instance,Administer your Cloud Bigtable clusters
bigtableadmin,v2,https://www.googleapis.com/auth/bigtable.admin,Administer your Cloud Bigtable tables and clusters
bigtableadmin,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
bigtableadmin,v2,https://www.googleapis.com/auth/bigtable.admin.cluster,Administer your Cloud Bigtable clusters
bigtableadmin,v2,https://www.googleapis.com/auth/cloud-bigtable.admin.table,Administer your Cloud Bigtable tables
billingbudgets,v1beta1,https://www.googleapis.com/auth/cloud-billing,View and manage your Google Cloud Platform billing accounts
billingbudgets,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
billingbudgets,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
billingbudgets,v1,https://www.googleapis.com/auth/cloud-billing,View and manage your Google Cloud Platform billing accounts
binaryauthorization,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
binaryauthorization,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
blockchainnodeengine,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
blogger,v3,https://www.googleapis.com/auth/blogger,Manage your Blogger account
blogger,v3,https://www.googleapis.com/auth/blogger.readonly,View your Blogger account
books,v1,https://www.googleapis.com/auth/books,Manage your books
calendar,v3,https://www.googleapis.com/auth/calendar,"See, edit, share, and permanently delete all the calendars you can access using Google Calendar"
calendar,v3,https://www.googleapis.com/auth/calendar.acls,See and change the sharing permissions of Google calendars you own
calendar,v3,https://www.googleapis.com/auth/calendar.acls.readonly,See the sharing permissions of Google calendars you own
calendar,v3,https://www.googleapis.com/auth/calendar.app.created,"Make secondary Google calendars, and see, create, change, and delete events on them"
calendar,v3,https://www.googleapis.com/auth/calendar.calendarlist,"See, add, and remove Google calendars you’re subscribed to"
calendar,v3,https://www.googleapis.com/auth/calendar.calendarlist.readonly,See the list of Google calendars you’re subscribed to
calendar,v3,https://www.googleapis.com/auth/calendar.calendars,"See and change the properties of Google calendars you have access to, and create secondary calendars"
calendar,v3,https://www.googleapis.com/auth/calendar.calendars.readonly,"See the title, description, default time zone, and other properties of Google calendars you have access to"
calendar,v3,https://www.googleapis.com/auth/calendar.events,View and edit events on all your calendars
calendar,v3,https://www.googleapis.com/auth/calendar.events.freebusy,See the availability on Google calendars you have access to
calendar,v3,https://www.googleapis.com/auth/calendar.events.owned,"See, create, change, and delete events on Google calendars you own"
calendar,v3,https://www.googleapis.com/auth/calendar.events.owned.readonly,See the events on Google calendars you own
calendar,v3,https://www.googleapis.com/auth/calendar.events.public.readonly,See the events on public calendars
calendar,v3,https://www.googleapis.com/auth/calendar.events.readonly,View events on all your calendars
calendar,v3,https://www.googleapis.com/auth/calendar.freebusy,View your availability in your calendars
calendar,v3,https://www.googleapis.com/auth/calendar.readonly,See and download any calendar you can access using your Google Calendar
calendar,v3,https://www.googleapis.com/auth/calendar.settings.readonly,View your Calendar settings
certificatemanager,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
ces,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
ces,v1beta,https://www.googleapis.com/auth/ces,"Create, update, delete, and manage your Next Gen Agents"
ces,v1,https://www.googleapis.com/auth/ces,"Create, update, delete, and manage your Next Gen Agents"
ces,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
chat,v1,https://www.googleapis.com/auth/chat.app.spaces.create,"On their own behalf, apps in Google Chat can create conversations and spaces"
chat,v1,https://www.googleapis.com/auth/chat.memberships.readonly,View members in Google Chat conversations.
chat,v1,https://www.googleapis.com/auth/chat.users.spacesettings,Read and update your space settings
chat,v1,https://www.googleapis.com/auth/chat.import,"Import spaces, messages, and memberships into Google Chat."
chat,v1,https://www.googleapis.com/auth/chat.memberships,"See, add, update, and remove members from conversations and spaces in Google Chat"
chat,v1,https://www.googleapis.com/auth/chat.app.spaces,"On their own behalf, apps in Google Chat can create conversations and spaces and see or update their metadata (including history settings and access settings)"
chat,v1,https://www.googleapis.com/auth/chat.spaces.create,Create new conversations and spaces in Google Chat
chat,v1,https://www.googleapis.com/auth/chat.app.memberships,"On their own behalf, apps in Google Chat can see, add, update, and remove members from conversations and spaces"
chat,v1,https://www.googleapis.com/auth/chat.app.delete,"On their own behalf, apps in Google Chat can delete conversations and spaces and remove access to associated files"
chat,v1,https://www.googleapis.com/auth/chat.users.readstate.readonly,View last read time for Google Chat conversations
chat,v1,https://www.googleapis.com/auth/chat.admin.delete,Delete conversations and spaces owned by your organization and remove access to associated files in Google Chat
chat,v1,https://www.googleapis.com/auth/chat.messages,"See, compose, send, update, and delete messages as well as their message content; add, see, and delete reactions to messages."
chat,v1,https://www.googleapis.com/auth/chat.messages.readonly,See messages as well as their reactions and message content in Google Chat
chat,v1,https://www.googleapis.com/auth/chat.messages.reactions.create,Add reactions to messages in Google Chat
chat,v1,https://www.googleapis.com/auth/chat.admin.spaces.readonly,"View display name, description, and other metadata for all Google Chat conversations owned by your organization"
chat,v1,https://www.googleapis.com/auth/chat.messages.create,Compose and send messages in Google Chat
chat,v1,https://www.googleapis.com/auth/chat.customemojis.readonly,View custom emoji in Google Chat
chat,v1,https://www.googleapis.com/auth/chat.memberships.app,Add and remove itself from conversations and spaces in Google Chat
chat,v1,https://www.googleapis.com/auth/chat.messages.reactions,"See, add, and delete reactions as well as their reaction content to messages in Google Chat"
chat,v1,https://www.googleapis.com/auth/chat.delete,Delete conversations and spaces and remove access to associated files in Google Chat
chat,v1,https://www.googleapis.com/auth/chat.spaces,Create conversations and spaces and see or update metadata (including history settings and access settings) in Google Chat
chat,v1,https://www.googleapis.com/auth/chat.app.messages.readonly,"On their own behalf, apps in Google Chat can see all messages and their associated reactions and message content"
chat,v1,https://www.googleapis.com/auth/chat.admin.memberships,"View, add, update and remove members and managers in conversations owned by your organization"
chat,v1,https://www.googleapis.com/auth/chat.users.readstate,View and modify last read time for Google Chat conversations
chat,v1,https://www.googleapis.com/auth/chat.spaces.readonly,View chat and spaces in Google Chat
chat,v1,https://www.googleapis.com/auth/chat.messages.reactions.readonly,View reactions as well as their reaction content to messages in Google Chat
chat,v1,https://www.googleapis.com/auth/chat.bot,Private Service: https://www.googleapis.com/auth/chat.bot
chat,v1,https://www.googleapis.com/auth/chat.customemojis,"View, create, and delete custom emoji in Google Chat"
chat,v1,https://www.googleapis.com/auth/chat.admin.memberships.readonly,View members and managers in conversations owned by your organization
chat,v1,https://www.googleapis.com/auth/chat.admin.spaces,"View or edit display name, description, and other metadata for all Google Chat conversations owned by your organization"
chromemanagement,v1,https://www.googleapis.com/auth/chrome.management.appdetails.readonly,See detailed information about apps installed on Chrome browsers and devices managed by your organization
chromemanagement,v1,https://www.googleapis.com/auth/chrome.management.profiles,"See, edit, delete, and take other necessary actions on Chrome browser profiles managed by your organization"
chromemanagement,v1,https://www.googleapis.com/auth/chrome.management.profiles.readonly,See Chrome browser profiles managed by your organization
chromemanagement,v1,https://www.googleapis.com/auth/chrome.management.reports.readonly,See reports about devices and Chrome browsers managed within your organization
chromemanagement,v1,https://www.googleapis.com/auth/chrome.management.telemetry.readonly,See basic device and telemetry information collected from ChromeOS devices or users managed within your organization
chromepolicy,v1,https://www.googleapis.com/auth/chrome.management.policy,"See, edit, create or delete policies applied to ChromeOS and Chrome Browsers managed within your organization"
chromepolicy,v1,https://www.googleapis.com/auth/chrome.management.policy.readonly,See policies applied to ChromeOS and Chrome Browsers managed within your organization
chromewebstore,v1.1,https://www.googleapis.com/auth/chromewebstore,"See, edit, update, or publish your Chrome Web Store extensions, themes, apps, and licences you have access to"
chromewebstore,v1.1,https://www.googleapis.com/auth/chromewebstore.readonly,"See and download your Chrome Web Store extensions and apps, and see licenses you have access to"
chromewebstore,v2,https://www.googleapis.com/auth/chromewebstore,"See, edit, update, or publish your Chrome Web Store extensions, themes, apps, and licences you have access to"
chromewebstore,v2,https://www.googleapis.com/auth/chromewebstore.readonly,"See and download your Chrome Web Store extensions and apps, and see licenses you have access to"
classroom,v1,https://www.googleapis.com/auth/classroom.addons.student,See and update its own attachments to posts in Google Classroom
classroom,v1,https://www.googleapis.com/auth/classroom.addons.teacher,"See, create, and update its own attachments to posts in classes you teach in Google Classroom"
classroom,v1,https://www.googleapis.com/auth/classroom.announcements,View and manage announcements in Google Classroom
classroom,v1,https://www.googleapis.com/auth/classroom.announcements.readonly,View announcements in Google Classroom
classroom,v1,https://www.googleapis.com/auth/classroom.courses,"See, edit, create, and permanently delete your Google Classroom classes"
classroom,v1,https://www.googleapis.com/auth/classroom.courses.readonly,View your Google Classroom classes
classroom,v1,https://www.googleapis.com/auth/classroom.coursework.me,"See, create and edit coursework items including assignments, questions, and grades"
classroom,v1,https://www.googleapis.com/auth/classroom.coursework.me.readonly,View your course work and grades in Google Classroom
classroom,v1,https://www.googleapis.com/auth/classroom.coursework.students,Manage course work and grades for students in the Google Classroom classes you teach and view the course work and grades for classes you administer
classroom,v1,https://www.googleapis.com/auth/classroom.coursework.students.readonly,View course work and grades for students in the Google Classroom classes you teach or administer
classroom,v1,https://www.googleapis.com/auth/classroom.courseworkmaterials,"See, edit, and create classwork materials in Google Classroom"
classroom,v1,https://www.googleapis.com/auth/classroom.courseworkmaterials.readonly,See all classwork materials for your Google Classroom classes
classroom,v1,https://www.googleapis.com/auth/classroom.guardianlinks.me.readonly,View your Google Classroom guardians
classroom,v1,https://www.googleapis.com/auth/classroom.guardianlinks.students,View and manage guardians for students in your Google Classroom classes
classroom,v1,https://www.googleapis.com/auth/classroom.guardianlinks.students.readonly,View guardians for students in your Google Classroom classes
classroom,v1,https://www.googleapis.com/auth/classroom.profile.emails,View the email addresses of people in your classes
classroom,v1,https://www.googleapis.com/auth/classroom.profile.photos,View the profile photos of people in your classes
classroom,v1,https://www.googleapis.com/auth/classroom.push-notifications,Receive notifications about your Google Classroom data
classroom,v1,https://www.googleapis.com/auth/classroom.rosters,Manage your Google Classroom class rosters
classroom,v1,https://www.googleapis.com/auth/classroom.rosters.readonly,View your Google Classroom class rosters
classroom,v1,https://www.googleapis.com/auth/classroom.student-submissions.me.readonly,View your course work and grades in Google Classroom
classroom,v1,https://www.googleapis.com/auth/classroom.student-submissions.students.readonly,View course work and grades for students in the Google Classroom classes you teach or administer
classroom,v1,https://www.googleapis.com/auth/classroom.topics,"See, create, and edit topics in Google Classroom"
classroom,v1,https://www.googleapis.com/auth/classroom.topics.readonly,View topics in Google Classroom
cloudasset,v1p1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
cloudasset,v1p5beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
cloudasset,v1p7beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
cloudasset,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
cloudasset,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
cloudbilling,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
cloudbilling,v1beta,https://www.googleapis.com/auth/cloud-billing.readonly,View your Google Cloud Platform billing accounts
cloudbilling,v1beta,https://www.googleapis.com/auth/cloud-billing,View and manage your Google Cloud Platform billing accounts
cloudbilling,v1,https://www.googleapis.com/auth/cloud-billing.readonly,View your Google Cloud Platform billing accounts
cloudbilling,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
